Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Region,Quantity,Unit_Price,Total_Cost,Shipping_Cost,Promised_Days,Delivery_Days,Delivery_Status,Customer_Rating
ORD104244,01-11-2024,06-11-2024,Wireless Earbuds,Electronics,Supplier_16,East,2,112.88,225.76,5.47,6,5,On Time,4.1
ORD104245,25-06-2024,02-07-2024,Noise Cancelling Headphones,Electronics,Supplier_04,South,2,164,328,8.4,7,7,On Time,3.7
ORD104246,19-10-2025,25-10-2025,Stainless Water Bottle,Home,Supplier_29,Central,1,74.47,74.47,2.35,6,6,On Time,5
ORD104247,18-11-2024,22-11-2024,Bluetooth Speaker,Electronics,Supplier_24,North,1,223.74,223.74,6.93,6,4,On Time,3.7
ORD104248,14-06-2024,19-06-2024,Fitness Tracker,Electronics,Supplier_19,East,1,231.1,231.1,6.29,6,5,On Time,3.9
ORD104249,26-08-2024,04-09-2024,Electric Kettle,Home,Supplier_11,West,1,22.98,22.98,2.71,7,9,Delayed,3.9
ORD104250,28-02-2024,13-03-2024,Cookware Set,Home,Supplier_07,East,4,26.89,107.56,4.08,5,14,Delayed,3.1
ORD104251,10-07-2025,22-07-2025,Smartwatch,Electronics,Supplier_08,South,1,207.73,207.73,6.33,7,12,Delayed,4
ORD104252,03-02-2025,06-02-2025,Running Shoes,Apparel,Supplier_11,North,1,35.5,35.5,3.42,4,3,On Time,5
ORD104253,11-10-2024,23-10-2024,Bluetooth Speaker,Electronics,Supplier_04,South,1,286.08,286.08,6.86,7,12,Delayed,4.1
ORD104254,21-06-2024,29-06-2024,Bluetooth Speaker,Electronics,Supplier_24,West,3,232.76,698.28,15.89,8,8,On Time,3.8
ORD104255,08-09-2024,14-09-2024,Cookware Set,Home,Supplier_28,Central,3,63.14,189.42,6.52,6,6,On Time,3.9
ORD104256,06-06-2024,11-06-2024,Coffee Maker,Home,Supplier_13,West,4,62.29,249.16,7,7,5,On Time,5
ORD104257,16-04-2025,17-04-2025,Bluetooth Speaker,Electronics,Supplier_03,East,4,57.31,229.24,6.42,6,1,On Time,4
ORD104258,17-06-2024,21-06-2024,Sunglasses,Accessories,Supplier_19,West,2,37.06,74.12,3.84,6,4,On Time,4.2
ORD104259,13-12-2024,28-12-2024,Sunglasses,Accessories,Supplier_02,South,2,21.84,43.68,1.59,5,15,Delayed,4
ORD104260,10-08-2025,16-08-2025,Cookware Set,Home,Supplier_05,Central,4,135.15,540.6,13.63,6,6,On Time,4.4
ORD104261,08-07-2024,12-07-2024,Coffee Maker,Home,Supplier_30,South,3,131.28,393.84,10.63,6,4,On Time,4.2
ORD104262,29-03-2024,03-04-2024,Travel Adapter,Accessories,Supplier_15,North,1,37.86,37.86,3.7,4,5,Delayed,2.8
ORD104263,09-01-2025,16-01-2025,Yoga Mat,Sports,Supplier_13,West,1,46.91,46.91,1.59,7,7,On Time,3.8
ORD104264,31-01-2024,07-02-2024,Desk Lamp,Home,Supplier_05,East,3,55.32,165.96,4.93,5,7,Delayed,3.9
ORD104265,19-02-2024,24-02-2024,Fitness Tracker,Electronics,Supplier_24,North,3,199.17,597.51,13.76,6,5,On Time,4.4
ORD104266,07-04-2025,17-04-2025,Coffee Maker,Home,Supplier_21,Central,2,96.15,192.3,4.57,6,10,Delayed,3.6
ORD104267,23-09-2025,01-10-2025,Desk Lamp,Home,Supplier_09,West,1,77.34,77.34,2.07,7,8,Delayed,4
ORD104268,22-01-2024,27-01-2024,Coffee Maker,Home,Supplier_11,Central,1,141.65,141.65,3.94,6,5,On Time,4.9
ORD104269,30-05-2025,07-06-2025,LED Monitor,Electronics,Supplier_02,North,3,172.09,516.27,12.1,6,8,Delayed,3.2
ORD104270,20-05-2024,31-05-2024,Electric Kettle,Home,Supplier_02,South,1,22.69,22.69,2.44,6,11,Delayed,3.6
ORD104271,27-10-2024,04-11-2024,T-shirt,Apparel,Supplier_05,West,2,21.32,42.64,3.8,6,8,Delayed,3.7
ORD104272,04-12-2024,09-12-2024,Running Shoes,Apparel,Supplier_28,North,1,18.69,18.69,2.83,4,5,Delayed,2.5
ORD104273,02-06-2025,06-06-2025,Fitness Tracker,Electronics,Supplier_15,North,2,220.02,440.04,11.36,6,4,On Time,4.2
ORD104274,07-01-2025,12-01-2025,Cookware Set,Home,Supplier_06,South,2,61.24,122.48,4.1,6,5,On Time,4.1
ORD104275,14-02-2025,21-02-2025,Smartwatch,Electronics,Supplier_08,South,2,212.84,425.68,9.49,7,7,On Time,3.5
ORD104276,15-09-2025,18-09-2025,Backpack,Accessories,Supplier_20,North,2,33.89,67.78,2.88,4,3,On Time,3.8
ORD104277,18-01-2025,19-01-2025,Yoga Mat,Sports,Supplier_26,South,1,17.55,17.55,3.33,6,1,On Time,4.7
ORD104278,22-06-2025,25-06-2025,Travel Adapter,Accessories,Supplier_29,West,1,46.19,46.19,2.78,6,3,On Time,5
ORD104279,03-03-2025,13-03-2025,Yoga Mat,Sports,Supplier_19,Central,3,27.71,83.13,4.11,6,10,Delayed,2.7
ORD104280,08-07-2025,17-07-2025,Office Chair,Home,Supplier_28,West,4,62.59,250.36,6.8,7,9,Delayed,3.5
ORD104281,31-07-2024,05-08-2024,Bluetooth Speaker,Electronics,Supplier_03,West,4,133.72,534.88,13.17,8,5,On Time,3.5
ORD104282,14-08-2024,18-08-2024,Cookware Set,Home,Supplier_28,East,1,126.29,126.29,4.73,5,4,On Time,4.3
ORD104283,08-08-2024,21-08-2024,Noise Cancelling Headphones,Electronics,Supplier_16,West,2,268.27,536.54,11.66,8,13,Delayed,4.1
ORD104284,02-10-2024,10-10-2024,Coffee Maker,Home,Supplier_19,East,1,74.65,74.65,2.62,5,8,Delayed,2.7
ORD104285,02-03-2024,08-03-2024,Sunglasses,Accessories,Supplier_27,West,3,5.33,15.99,2.76,6,6,On Time,5
ORD104286,15-09-2025,19-09-2025,Fitness Tracker,Electronics,Supplier_09,South,3,191.21,573.63,13.53,7,4,On Time,5
ORD104287,17-09-2025,20-09-2025,Wireless Earbuds,Electronics,Supplier_24,West,4,100.06,400.24,9.42,8,3,On Time,3.7
ORD104288,17-04-2024,18-04-2024,Cookware Set,Home,Supplier_24,North,2,108.92,217.84,5.78,5,1,On Time,3.4
ORD104289,22-04-2024,30-04-2024,Bluetooth Speaker,Electronics,Supplier_08,West,1,49.9,49.9,3.83,8,8,On Time,3.7
ORD104290,16-06-2024,22-06-2024,Smartwatch,Electronics,Supplier_14,North,1,219.83,219.83,6.24,6,6,On Time,4.1
ORD104291,28-10-2025,02-11-2025,Electric Kettle,Home,Supplier_08,East,2,129.91,259.82,7.89,5,5,On Time,3.6
ORD104292,06-08-2024,07-08-2024,Electric Kettle,Home,Supplier_05,East,4,62.13,248.52,7.14,5,1,On Time,4.5
ORD104293,02-01-2024,04-01-2024,Electric Kettle,Home,Supplier_29,East,2,38.73,77.46,2.49,5,2,On Time,3.7
ORD104294,06-06-2024,07-06-2024,Wireless Earbuds,Electronics,Supplier_14,North,3,43.36,130.08,3.7,6,1,On Time,4.1
ORD104295,18-08-2024,22-08-2024,Phone Case,Accessories,Supplier_02,North,1,16.01,16.01,2.51,4,4,On Time,5
ORD104296,30-03-2025,03-04-2025,Sunglasses,Accessories,Supplier_24,North,2,54.8,109.6,3.18,4,4,On Time,3.5
ORD104297,24-08-2024,01-09-2024,Noise Cancelling Headphones,Electronics,Supplier_02,South,5,242.36,1211.8,25.12,7,8,Delayed,3.1
ORD104298,02-06-2025,06-06-2025,Cookware Set,Home,Supplier_17,East,1,34.66,34.66,3.23,5,4,On Time,3.9
ORD104299,25-02-2024,02-03-2024,Gaming Mouse,Electronics,Supplier_16,Central,1,201.94,201.94,4.91,7,6,On Time,3.9
ORD104300,25-08-2025,27-08-2025,Running Shoes,Apparel,Supplier_15,Central,2,47.87,95.74,4.48,5,2,On Time,4.2
ORD104301,29-06-2024,03-07-2024,Sunglasses,Accessories,Supplier_08,East,4,33.61,134.44,3.72,4,4,On Time,4.3
ORD104302,24-04-2024,27-04-2024,Stainless Water Bottle,Home,Supplier_18,East,1,123.31,123.31,3.52,5,3,On Time,3.8
ORD104303,11-01-2024,18-01-2024,Wireless Earbuds,Electronics,Supplier_23,South,1,59.13,59.13,3.2,7,7,On Time,4.4
ORD104304,26-08-2025,09-09-2025,Cookware Set,Home,Supplier_07,West,4,96.72,386.88,8.59,7,14,Delayed,2.7
ORD104305,18-12-2024,25-12-2024,LED Monitor,Electronics,Supplier_12,West,1,95.88,95.88,4.69,8,7,On Time,4.5
ORD104306,08-09-2024,14-09-2024,Backpack,Accessories,Supplier_08,North,2,8.69,17.38,2.69,4,6,Delayed,3.2
ORD104307,09-02-2025,17-02-2025,Stainless Water Bottle,Home,Supplier_01,West,3,115.02,345.06,8.98,7,8,Delayed,3.7
ORD104308,07-06-2025,14-06-2025,Sunglasses,Accessories,Supplier_22,West,1,14.5,14.5,2.19,6,7,Delayed,3.4
ORD104309,28-06-2025,06-07-2025,Backpack,Accessories,Supplier_06,West,3,48.43,145.29,3.53,6,8,Delayed,3.8
ORD104310,15-08-2024,24-08-2024,Fitness Tracker,Electronics,Supplier_28,Central,2,259.69,519.38,12.45,7,9,Delayed,4
ORD104311,26-10-2025,02-11-2025,Electric Kettle,Home,Supplier_24,West,4,14.41,57.64,2.86,7,7,On Time,3.9
ORD104312,14-09-2024,24-09-2024,Electric Kettle,Home,Supplier_01,West,1,111.39,111.39,4.57,7,10,Delayed,4.1
ORD104313,08-08-2025,10-08-2025,Fitness Tracker,Electronics,Supplier_15,South,2,273.02,546.04,11.92,7,2,On Time,5
ORD104314,05-04-2025,09-04-2025,LED Monitor,Electronics,Supplier_28,Central,3,108.7,326.1,8.96,7,4,On Time,5
ORD104315,05-07-2025,12-07-2025,Gaming Mouse,Electronics,Supplier_06,North,3,96.46,289.38,8.17,6,7,Delayed,4.7
ORD104316,18-05-2024,30-05-2024,Desk Lamp,Home,Supplier_21,East,1,141.41,141.41,4.73,5,12,Delayed,3.5
ORD104317,09-07-2024,16-07-2024,Fitness Tracker,Electronics,Supplier_23,South,1,85.04,85.04,2.64,7,7,On Time,3.3
ORD104318,24-06-2024,02-07-2024,Wireless Earbuds,Electronics,Supplier_28,West,1,224.72,224.72,6.29,8,8,On Time,4.1
ORD104319,17-01-2025,22-01-2025,Stainless Water Bottle,Home,Supplier_13,West,2,125.78,251.56,7.5,7,5,On Time,4.1
ORD104320,26-09-2024,02-10-2024,Smartwatch,Electronics,Supplier_17,East,2,44.96,89.92,3.19,6,6,On Time,5
ORD104321,30-08-2025,31-08-2025,Phone Case,Accessories,Supplier_10,East,2,56.05,112.1,3.42,4,1,On Time,3
ORD104322,05-06-2025,13-06-2025,Cookware Set,Home,Supplier_25,East,2,27.68,55.36,3.72,5,8,Delayed,3.8
ORD104323,16-09-2025,28-09-2025,T-shirt,Apparel,Supplier_23,West,3,56.19,168.57,6.2,6,12,Delayed,4.5
ORD104324,05-05-2024,12-05-2024,Travel Adapter,Accessories,Supplier_18,East,1,55.82,55.82,3.55,4,7,Delayed,3.5
ORD104325,27-06-2025,30-06-2025,Electric Kettle,Home,Supplier_26,South,2,36.12,72.24,4.22,6,3,On Time,3.6
ORD104326,30-10-2024,03-11-2024,Coffee Maker,Home,Supplier_26,West,2,39.33,78.66,2.71,7,4,On Time,3.6
ORD104327,14-03-2025,20-03-2025,Stainless Water Bottle,Home,Supplier_20,South,1,22.36,22.36,2.42,6,6,On Time,5
ORD104328,15-07-2025,23-07-2025,Smartwatch,Electronics,Supplier_24,Central,3,154.48,463.44,12.08,7,8,Delayed,3.9
ORD104329,03-05-2024,06-05-2024,Phone Case,Accessories,Supplier_17,East,1,43.58,43.58,3.08,4,3,On Time,5
ORD104330,13-01-2025,18-01-2025,Desk Lamp,Home,Supplier_29,Central,1,92.49,92.49,3.77,6,5,On Time,3.7
ORD104331,01-03-2024,05-03-2024,Phone Case,Accessories,Supplier_04,East,2,22.44,44.88,3.6,4,4,On Time,4.6
ORD104332,17-04-2024,21-04-2024,Gaming Mouse,Electronics,Supplier_12,Central,2,273.9,547.8,11.54,7,4,On Time,4.4
ORD104333,12-03-2025,26-03-2025,Fitness Tracker,Electronics,Supplier_20,West,2,267.94,535.88,12.83,8,14,Delayed,4.5
ORD104334,16-09-2024,20-09-2024,Phone Case,Accessories,Supplier_12,East,5,3.36,16.8,1.91,4,4,On Time,5
ORD104335,19-03-2024,22-03-2024,Desk Lamp,Home,Supplier_06,North,1,48.72,48.72,2.39,5,3,On Time,3.4
ORD104336,23-09-2024,26-09-2024,Office Chair,Home,Supplier_23,North,1,16.65,16.65,2,5,3,On Time,4.3
ORD104337,30-10-2025,05-11-2025,Stainless Water Bottle,Home,Supplier_18,West,4,90.17,360.68,9.52,7,6,On Time,3.3
ORD104338,22-07-2024,29-07-2024,Coffee Maker,Home,Supplier_05,East,2,141.65,283.3,7.97,5,7,Delayed,4.6
ORD104339,31-12-2024,05-01-2025,Smartwatch,Electronics,Supplier_08,South,3,126.18,378.54,10.39,7,5,On Time,4.1
ORD104340,16-06-2024,25-06-2024,Office Chair,Home,Supplier_04,South,2,127.7,255.4,6.89,6,9,Delayed,4
ORD104341,01-04-2024,02-04-2024,Sunglasses,Accessories,Supplier_24,North,4,10.64,42.56,3.08,4,1,On Time,4.2
ORD104342,27-09-2025,03-10-2025,Electric Kettle,Home,Supplier_28,South,2,92.17,184.34,6.13,6,6,On Time,3.5
ORD104343,08-02-2024,12-02-2024,Coffee Maker,Home,Supplier_25,North,1,21.89,21.89,3.43,5,4,On Time,3.9
ORD104344,21-01-2024,29-01-2024,Bluetooth Speaker,Electronics,Supplier_11,East,5,115.27,576.35,13.34,6,8,Delayed,3.8
ORD104345,16-11-2024,17-11-2024,Desk Lamp,Home,Supplier_29,North,1,68.09,68.09,2.9,5,1,On Time,4
ORD104346,11-06-2025,13-06-2025,T-shirt,Apparel,Supplier_17,North,2,50.2,100.4,3.57,4,2,On Time,5
ORD104347,01-05-2025,06-05-2025,Cookware Set,Home,Supplier_09,North,1,61.93,61.93,2,5,5,On Time,3.9
ORD104348,22-05-2024,27-05-2024,Phone Case,Accessories,Supplier_03,East,3,23.65,70.95,3.46,4,5,Delayed,4.2
ORD104349,12-06-2024,19-06-2024,Desk Lamp,Home,Supplier_12,North,2,83.9,167.8,5.35,5,7,Delayed,4.2
ORD104350,01-07-2025,05-07-2025,Fitness Tracker,Electronics,Supplier_16,East,3,201.23,603.69,14.96,6,4,On Time,3.3
ORD104351,19-06-2025,26-06-2025,Noise Cancelling Headphones,Electronics,Supplier_17,East,1,37.52,37.52,2.74,6,7,Delayed,3.6
ORD104352,21-11-2024,26-11-2024,Running Shoes,Apparel,Supplier_16,Central,2,69.4,138.8,3.8,5,5,On Time,4.6
ORD104353,29-08-2024,02-09-2024,Office Chair,Home,Supplier_22,Central,1,27.48,27.48,2.44,6,4,On Time,4.5
ORD104354,01-09-2024,04-09-2024,Office Chair,Home,Supplier_29,South,2,86.98,173.96,5.98,6,3,On Time,4.8
ORD104355,08-10-2024,11-10-2024,Backpack,Accessories,Supplier_15,East,1,3.31,3.31,1,4,3,On Time,3.9
ORD104356,23-01-2025,27-01-2025,Travel Adapter,Accessories,Supplier_12,Central,1,27.33,27.33,1.99,5,4,On Time,4.9
ORD104357,20-07-2024,28-07-2024,Stainless Water Bottle,Home,Supplier_07,Central,6,79.89,479.34,11.56,6,8,Delayed,3.1
ORD104358,25-09-2024,04-10-2024,Fitness Tracker,Electronics,Supplier_03,West,2,291,582,13.62,8,9,Delayed,2.9
ORD104359,01-09-2025,15-09-2025,Stainless Water Bottle,Home,Supplier_13,East,2,107.42,214.84,7.23,5,14,Delayed,4.7
ORD104360,18-02-2025,24-02-2025,Yoga Mat,Sports,Supplier_10,West,1,113.79,113.79,3.84,7,6,On Time,5
ORD104361,10-09-2025,11-09-2025,Stainless Water Bottle,Home,Supplier_04,East,2,112.24,224.48,7.21,5,1,On Time,4.3
ORD104362,31-03-2024,03-04-2024,Yoga Mat,Sports,Supplier_09,South,3,42.43,127.29,5.26,6,3,On Time,5
ORD104363,24-03-2024,05-04-2024,Running Shoes,Apparel,Supplier_23,North,2,33.28,66.56,3.09,4,12,Delayed,2.7
ORD104364,23-09-2025,02-10-2025,LED Monitor,Electronics,Supplier_16,East,2,212.79,425.58,9.68,6,9,Delayed,4.5
ORD104365,14-02-2025,03-03-2025,LED Monitor,Electronics,Supplier_28,East,1,288.76,288.76,6.34,6,17,Delayed,3.2
ORD104366,04-08-2024,09-08-2024,Coffee Maker,Home,Supplier_17,North,3,78.36,235.08,6.81,5,5,On Time,3.3
ORD104367,10-05-2025,19-05-2025,Wireless Earbuds,Electronics,Supplier_10,South,1,241.04,241.04,6.16,7,9,Delayed,4.4
ORD104368,20-08-2024,25-08-2024,Cookware Set,Home,Supplier_22,East,1,62.04,62.04,2.8,5,5,On Time,4.3
ORD104369,13-01-2025,21-01-2025,Office Chair,Home,Supplier_30,Central,1,18.24,18.24,2.67,6,8,Delayed,3.8
ORD104370,03-10-2024,07-10-2024,LED Monitor,Electronics,Supplier_16,West,1,162.82,162.82,5.12,8,4,On Time,4.5
ORD104371,21-02-2025,25-02-2025,Desk Lamp,Home,Supplier_14,North,1,129.02,129.02,4.15,5,4,On Time,3.5
ORD104372,15-02-2025,23-02-2025,Fitness Tracker,Electronics,Supplier_24,East,3,54.51,163.53,4.97,6,8,Delayed,4.6
ORD104373,11-03-2025,16-03-2025,Wireless Earbuds,Electronics,Supplier_10,Central,2,175.58,351.16,9.8,7,5,On Time,4.5
ORD104374,25-07-2025,02-08-2025,Coffee Maker,Home,Supplier_03,West,4,106.72,426.88,10.45,7,8,Delayed,3.3
ORD104375,03-04-2025,07-04-2025,Wireless Earbuds,Electronics,Supplier_28,South,3,168.31,504.93,12.64,7,4,On Time,3.9
ORD104376,01-06-2024,05-06-2024,Bluetooth Speaker,Electronics,Supplier_27,East,1,265.83,265.83,8.14,6,4,On Time,3.8
ORD104377,27-05-2025,30-05-2025,Noise Cancelling Headphones,Electronics,Supplier_21,East,2,154.9,309.8,7.69,6,3,On Time,5
ORD104378,01-12-2024,11-12-2024,Smartwatch,Electronics,Supplier_14,West,2,34.88,69.76,2.25,8,10,Delayed,2.8
ORD104379,26-12-2024,29-12-2024,Electric Kettle,Home,Supplier_11,North,1,78.9,78.9,3.49,5,3,On Time,5
ORD104380,27-05-2024,03-06-2024,Smartwatch,Electronics,Supplier_16,South,1,167.2,167.2,5.18,7,7,On Time,3.9
ORD104381,15-03-2024,22-03-2024,Electric Kettle,Home,Supplier_22,South,1,115.5,115.5,4.31,6,7,Delayed,4
ORD104382,10-09-2024,15-09-2024,Noise Cancelling Headphones,Electronics,Supplier_27,North,1,171.43,171.43,5.6,6,5,On Time,4.7
ORD104383,08-04-2025,17-04-2025,Office Chair,Home,Supplier_15,West,1,133.33,133.33,3.58,7,9,Delayed,3.1
ORD104384,25-07-2024,02-08-2024,Fitness Tracker,Electronics,Supplier_10,North,1,201.71,201.71,6.21,6,8,Delayed,3.1
ORD104385,24-09-2024,01-10-2024,Electric Kettle,Home,Supplier_05,West,1,119,119,3.89,7,7,On Time,3.7
ORD104386,20-03-2025,22-03-2025,Backpack,Accessories,Supplier_06,East,2,28.74,57.48,1.81,4,2,On Time,4.1
ORD104387,28-06-2025,01-07-2025,T-shirt,Apparel,Supplier_08,North,1,62.88,62.88,2.93,4,3,On Time,4.7
ORD104388,31-05-2024,14-06-2024,Sunglasses,Accessories,Supplier_12,West,2,55.2,110.4,3.05,6,14,Delayed,3.6
ORD104389,26-08-2024,01-09-2024,Backpack,Accessories,Supplier_25,East,1,47.71,47.71,3.93,4,6,Delayed,4.3
ORD104390,20-02-2024,22-02-2024,Phone Case,Accessories,Supplier_05,North,2,59.69,119.38,3.71,4,2,On Time,4.9
ORD104391,10-10-2024,17-10-2024,Desk Lamp,Home,Supplier_10,South,1,45.86,45.86,1.63,6,7,Delayed,3.6
ORD104392,11-05-2025,18-05-2025,Fitness Tracker,Electronics,Supplier_06,East,1,163.3,163.3,5.03,6,7,Delayed,3.3
ORD104393,02-04-2025,06-04-2025,Travel Adapter,Accessories,Supplier_30,East,1,23.17,23.17,3.09,4,4,On Time,4.5
ORD104394,10-01-2024,14-01-2024,Yoga Mat,Sports,Supplier_23,Central,3,37.33,111.99,3.64,6,4,On Time,4
ORD104395,01-02-2024,09-02-2024,Office Chair,Home,Supplier_10,Central,4,66.42,265.68,6.52,6,8,Delayed,3
ORD104396,06-11-2024,11-11-2024,Yoga Mat,Sports,Supplier_06,East,1,25.47,25.47,1.27,5,5,On Time,4.3
ORD104397,08-07-2024,13-07-2024,LED Monitor,Electronics,Supplier_06,East,3,44.95,134.85,5.05,6,5,On Time,4.5
ORD104398,21-04-2024,29-04-2024,Bluetooth Speaker,Electronics,Supplier_04,West,1,68.67,68.67,3.7,8,8,On Time,4.6
ORD104399,11-01-2025,16-01-2025,Phone Case,Accessories,Supplier_11,North,2,14.61,29.22,3.27,4,5,Delayed,3.6
ORD104400,07-05-2024,08-05-2024,Electric Kettle,Home,Supplier_05,North,1,76.8,76.8,4.06,5,1,On Time,3.5
ORD104401,27-02-2025,03-03-2025,Fitness Tracker,Electronics,Supplier_09,East,3,46.69,140.07,4.27,6,4,On Time,3.4
ORD104402,16-01-2025,21-01-2025,Desk Lamp,Home,Supplier_06,East,1,139.12,139.12,3.35,5,5,On Time,4.9
ORD104403,06-01-2025,10-01-2025,Coffee Maker,Home,Supplier_18,East,1,31.84,31.84,1.68,5,4,On Time,4.2
ORD104404,18-09-2024,24-09-2024,Phone Case,Accessories,Supplier_22,East,2,55.67,111.34,4.89,4,6,Delayed,3.1
ORD104405,04-07-2024,17-07-2024,Smartwatch,Electronics,Supplier_12,East,1,160.54,160.54,5.51,6,13,Delayed,4.1
ORD104406,21-07-2024,31-07-2024,LED Monitor,Electronics,Supplier_12,North,2,106.34,212.68,5.86,6,10,Delayed,4
ORD104407,25-02-2024,02-03-2024,Fitness Tracker,Electronics,Supplier_18,East,5,165.12,825.6,18.99,6,6,On Time,4
ORD104408,25-08-2025,31-08-2025,Yoga Mat,Sports,Supplier_18,West,2,90.86,181.72,5.19,7,6,On Time,4.5
ORD104409,24-01-2024,29-01-2024,Backpack,Accessories,Supplier_04,South,2,12.31,24.62,3.45,5,5,On Time,4.3
ORD104410,17-10-2025,21-10-2025,Wireless Earbuds,Electronics,Supplier_13,South,1,204.56,204.56,4.63,7,4,On Time,4.9
ORD104411,29-05-2025,03-06-2025,Sunglasses,Accessories,Supplier_25,Central,1,43.57,43.57,3.51,5,5,On Time,4.3
ORD104412,08-12-2024,21-12-2024,LED Monitor,Electronics,Supplier_15,South,3,270.94,812.82,18.53,7,13,Delayed,4.5
ORD104413,13-03-2024,19-03-2024,Smartwatch,Electronics,Supplier_05,North,1,102.78,102.78,4.56,6,6,On Time,3.1
ORD104414,05-07-2024,14-07-2024,Wireless Earbuds,Electronics,Supplier_24,East,1,53.63,53.63,3.4,6,9,Delayed,3.4
ORD104415,29-08-2024,02-09-2024,Office Chair,Home,Supplier_17,South,2,147.62,295.24,7.33,6,4,On Time,4.8
ORD104416,16-12-2024,23-12-2024,Smartwatch,Electronics,Supplier_21,North,1,205.75,205.75,4.67,6,7,Delayed,3.5
ORD104417,01-10-2024,07-10-2024,Backpack,Accessories,Supplier_16,South,4,3.37,13.48,3.09,5,6,Delayed,3.3
ORD104418,12-03-2024,14-03-2024,Backpack,Accessories,Supplier_25,East,1,7.04,7.04,1.81,4,2,On Time,4.6
ORD104419,13-01-2025,18-01-2025,Electric Kettle,Home,Supplier_22,Central,2,48.43,96.86,3.84,6,5,On Time,5
ORD104420,02-09-2024,11-09-2024,LED Monitor,Electronics,Supplier_26,South,3,108.81,326.43,7.69,7,9,Delayed,4.3
ORD104421,09-09-2024,19-09-2024,Electric Kettle,Home,Supplier_24,North,1,88.6,88.6,2.91,5,10,Delayed,4.1
ORD104422,13-06-2025,18-06-2025,Fitness Tracker,Electronics,Supplier_11,North,1,49.59,49.59,3.13,6,5,On Time,3.7
ORD104423,30-10-2025,03-11-2025,Running Shoes,Apparel,Supplier_24,Central,1,32.66,32.66,1.73,5,4,On Time,4.1
ORD104424,04-08-2024,18-08-2024,Sunglasses,Accessories,Supplier_29,East,1,38.98,38.98,1.92,4,14,Delayed,2.4
ORD104425,17-11-2024,23-11-2024,Phone Case,Accessories,Supplier_05,South,3,12.88,38.64,2.47,5,6,Delayed,3
ORD104426,16-08-2024,19-08-2024,Office Chair,Home,Supplier_04,East,1,109.48,109.48,5.01,5,3,On Time,3.1
ORD104427,08-05-2024,13-05-2024,Backpack,Accessories,Supplier_01,West,2,43.69,87.38,4.28,6,5,On Time,3.7
ORD104428,14-02-2025,25-02-2025,Gaming Mouse,Electronics,Supplier_20,Central,1,201.76,201.76,6.73,7,11,Delayed,3.6
ORD104429,02-12-2024,13-12-2024,Bluetooth Speaker,Electronics,Supplier_15,East,2,149.11,298.22,8.05,6,11,Delayed,4.1
ORD104430,11-08-2024,17-08-2024,Desk Lamp,Home,Supplier_03,North,1,23.1,23.1,1.96,5,6,Delayed,3
ORD104431,07-04-2024,19-04-2024,Smartwatch,Electronics,Supplier_02,South,1,181.52,181.52,5.09,7,12,Delayed,4.2
ORD104432,07-10-2024,14-10-2024,Travel Adapter,Accessories,Supplier_21,Central,1,27.67,27.67,1.99,5,7,Delayed,3.7
ORD104433,12-03-2024,19-03-2024,Coffee Maker,Home,Supplier_19,South,1,11.34,11.34,1.02,6,7,Delayed,3.2
ORD104434,04-04-2025,10-04-2025,Noise Cancelling Headphones,Electronics,Supplier_08,South,2,195.52,391.04,10.55,7,6,On Time,4.1
ORD104435,28-01-2025,30-01-2025,T-shirt,Apparel,Supplier_07,East,4,73.43,293.72,6.93,4,2,On Time,4.1
ORD104436,06-04-2025,13-04-2025,Wireless Earbuds,Electronics,Supplier_03,West,1,179.63,179.63,4.74,8,7,On Time,3.6
ORD104437,20-10-2024,27-10-2024,Office Chair,Home,Supplier_28,East,3,110.41,331.23,7.64,5,7,Delayed,3.4
ORD104438,23-04-2025,27-04-2025,Fitness Tracker,Electronics,Supplier_22,East,2,287.34,574.68,14.48,6,4,On Time,4.7
ORD104439,24-05-2025,30-05-2025,Stainless Water Bottle,Home,Supplier_17,West,1,16.36,16.36,1.32,7,6,On Time,4.2
ORD104440,27-11-2024,03-12-2024,Gaming Mouse,Electronics,Supplier_07,South,2,135.14,270.28,8.36,7,6,On Time,3.8
ORD104441,30-01-2024,04-02-2024,Sunglasses,Accessories,Supplier_11,South,3,34.46,103.38,4.11,5,5,On Time,3.2
ORD104442,08-05-2025,14-05-2025,Travel Adapter,Accessories,Supplier_20,North,1,12.06,12.06,2.97,4,6,Delayed,3
ORD104443,06-12-2024,11-12-2024,Noise Cancelling Headphones,Electronics,Supplier_02,East,1,125.4,125.4,5,6,5,On Time,4.7
ORD104444,22-04-2024,24-04-2024,Desk Lamp,Home,Supplier_13,South,2,11.62,23.24,2.16,6,2,On Time,4.4
ORD104445,17-12-2024,27-12-2024,LED Monitor,Electronics,Supplier_23,West,2,103.61,207.22,4.91,8,10,Delayed,4.2
ORD104446,09-12-2024,10-12-2024,Cookware Set,Home,Supplier_12,South,1,91.19,91.19,4.45,6,1,On Time,4.4
ORD104447,27-10-2025,05-11-2025,Gaming Mouse,Electronics,Supplier_12,West,4,54.3,217.2,5.89,8,9,Delayed,4.2
ORD104448,04-03-2024,11-03-2024,Wireless Earbuds,Electronics,Supplier_10,North,3,236.2,708.6,16.8,6,7,Delayed,3.7
ORD104449,04-10-2024,11-10-2024,Desk Lamp,Home,Supplier_12,East,4,67,268,6.26,5,7,Delayed,3.8
