Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Region,Quantity,Unit_Price,Total_Cost,Shipping_Cost,Promised_Days,Delivery_Days,Delivery_Status,Customer_Rating
ORD104595,2024-08-30,2024-05-09,Smartwatch,Electronics,Supplier_04,East,2,280.19,560.38,12.27,6,6,Delivered,4.6
ORD104596,2025-06-05,2025-10-06,Fitness Tracker,Electronics,Supplier_04,East,1,247.29,247.29,6.66,6,6,Delivered,4.4
ORD104597,2025-04-26,2025-04-30,Noise Cancelling Headphones,Electronics,Supplier_05,North,2,184.56,369.12,10.25,6,4,Delivered,4.0
ORD104598,2024-08-27,2024-08-30,Sunglasses,Accessories,Supplier_25,South,4,56.54,226.16,7.03,5,3,Delivered,4.6
ORD104599,2025-07-03,2025-09-07,Desk Lamp,Home,Supplier_23,Central,1,16.85,16.85,2.7,6,6,Delivered,4.4
ORD104600,2025-09-24,2025-10-10,Backpack,Accessories,Supplier_18,North,1,40.38,40.38,3.67,4,16,Delivered,3.0
ORD104601,2024-06-30,2024-05-07,Phone Case,Accessories,Supplier_03,North,1,3.49,3.49,1.11,4,6,Delivered,3.6
ORD104602,2024-08-28,2024-01-09,Smartwatch,Electronics,Supplier_16,North,1,94.64,94.64,3.32,6,6,Delivered,2.6
ORD104603,2025-06-29,2025-04-07,Running Shoes,Apparel,Supplier_13,North,2,10.91,21.82,1.75,4,6,Delivered,3.0
ORD104604,2024-10-15,2024-10-28,Backpack,Accessories,Supplier_15,South,1,53.89,53.89,3.45,5,13,Delivered,3.3
ORD104605,2025-05-24,2025-05-28,Travel Adapter,Accessories,Supplier_24,South,3,22.5,67.5,2.76,5,4,Delivered,4.4
ORD104606,2025-08-17,2025-08-24,Backpack,Accessories,Supplier_22,West,1,39.2,39.2,1.79,6,7,Delivered,2.9
ORD104607,2024-03-25,2024-03-30,Fitness Tracker,Electronics,Supplier_08,South,3,190.7,572.1,13.38,7,5,Delivered,5.0
ORD104608,2024-11-30,2024-05-12,Office Chair,Home,Supplier_14,South,2,84.15,168.3,5.89,6,6,Delivered,3.9
ORD104609,2025-07-21,2025-03-08,Backpack,Accessories,Supplier_28,South,2,49.26,98.52,4.5,5,6,Delivered,2.9
ORD104610,2025-09-11,2025-09-15,Cookware Set,Home,Supplier_07,East,1,107.58,107.58,3.33,5,4,Delivered,3.8
ORD104611,2025-01-17,2025-01-27,Stainless Water Bottle,Home,Supplier_29,South,2,41.95,83.9,2.66,6,10,Delivered,2.7
ORD104612,2025-10-08,2025-11-10,Sunglasses,Accessories,Supplier_22,East,2,6.56,13.12,3.06,4,33,Delivered,4.2
ORD104613,2025-03-23,2025-07-04,Desk Lamp,Home,Supplier_06,South,4,64.46,257.84,6.44,6,6,Delivered,3.5
ORD104614,2024-12-07,2024-12-12,Wireless Earbuds,Electronics,Supplier_22,South,6,292.41,1754.46,37.98,7,5,Delivered,4.3
ORD104615,2024-12-16,2024-12-20,Sunglasses,Accessories,Supplier_22,North,3,10.13,30.39,2.32,4,4,Delivered,3.8
ORD104616,2025-05-17,2025-05-23,Running Shoes,Apparel,Supplier_13,West,1,19.34,19.34,1.36,6,6,Delivered,4.3
ORD104617,2024-01-16,2024-01-19,Fitness Tracker,Electronics,Supplier_17,South,1,153.08,153.08,5.07,7,3,Delivered,5.0
ORD104618,2024-06-19,2024-06-24,Stainless Water Bottle,Home,Supplier_04,Central,1,29.81,29.81,1.34,6,5,Delivered,3.2
ORD104619,2024-04-25,2024-08-05,LED Monitor,Electronics,Supplier_13,North,1,96.23,96.23,2.62,6,6,Delivered,2.9
ORD104620,2024-07-28,2024-06-08,Gaming Mouse,Electronics,Supplier_23,West,3,115.54,346.62,9.64,8,6,Delivered,3.9
ORD104621,2024-04-01,2024-02-04,Electric Kettle,Home,Supplier_04,North,3,121.0,363.0,9.61,5,6,Delivered,4.6
ORD104622,2024-08-02,2024-05-08,Yoga Mat,Sports,Supplier_03,North,1,46.18,46.18,3.43,5,6,Delivered,4.9
ORD104623,2024-11-03,2024-11-11,Desk Lamp,Home,Supplier_07,East,2,148.61,297.22,7.44,5,8,Delivered,3.2
ORD104624,2024-05-21,2024-03-06,Smartwatch,Electronics,Supplier_07,West,1,228.87,228.87,5.3,8,6,Delivered,2.5
ORD104625,2025-07-31,2025-05-08,Travel Adapter,Accessories,Supplier_28,East,3,45.2,135.6,4.67,4,6,Delivered,3.8
ORD104626,2025-09-19,2025-09-27,Gaming Mouse,Electronics,Supplier_04,Central,2,136.65,273.3,8.03,7,8,Delivered,3.0
ORD104627,2024-07-08,2024-07-14,Bluetooth Speaker,Electronics,Supplier_27,West,3,186.25,558.75,12.65,8,6,Delivered,4.1
ORD104628,2024-04-15,2024-04-23,Cookware Set,Home,Supplier_24,West,2,41.32,82.64,4.33,7,8,Delivered,3.2
ORD104629,2024-10-08,2024-10-13,Sunglasses,Accessories,Supplier_09,Central,2,22.94,45.88,3.16,5,5,Delivered,5.0
ORD104630,2024-01-17,2024-01-02,Electric Kettle,Home,Supplier_19,Central,1,132.11,132.11,4.34,6,6,Delivered,3.5
ORD104631,2024-04-22,2024-04-27,T-shirt,Apparel,Supplier_25,North,1,51.84,51.84,3.71,4,5,Delivered,3.9
ORD104632,2024-03-20,2024-03-29,Gaming Mouse,Electronics,Supplier_12,West,3,124.74,374.22,9.05,8,9,Delivered,3.5
ORD104633,2024-06-02,2024-05-06,Sunglasses,Accessories,Supplier_22,East,2,57.23,114.46,3.02,4,6,Delivered,4.5
ORD104634,2024-04-03,2024-09-04,Travel Adapter,Accessories,Supplier_13,North,1,21.0,21.0,2.15,4,6,Delivered,3.7
ORD104635,2024-09-09,2024-09-14,Sunglasses,Accessories,Supplier_17,West,1,4.19,4.19,1.28,6,5,Delivered,3.4
ORD104636,2024-09-02,2024-07-09,T-shirt,Apparel,Supplier_05,West,1,6.12,6.12,0.94,6,6,Delivered,4.1
ORD104637,2024-11-08,2024-11-15,Fitness Tracker,Electronics,Supplier_04,West,1,257.35,257.35,6.86,8,7,Delivered,4.2
ORD104638,2025-07-04,2025-07-20,Running Shoes,Apparel,Supplier_09,West,2,51.75,103.5,4.36,6,16,Delivered,3.6
ORD104639,2025-07-18,2025-07-22,Sunglasses,Accessories,Supplier_16,North,1,24.59,24.59,1.35,4,4,Delivered,3.9
ORD104640,2025-10-21,2025-10-27,Bluetooth Speaker,Electronics,Supplier_21,South,1,59.44,59.44,2.05,7,6,Delivered,3.7
ORD104641,2025-09-01,2025-08-09,LED Monitor,Electronics,Supplier_01,East,2,254.02,508.04,10.72,6,6,Delivered,3.5
ORD104642,2024-09-29,2024-05-10,Running Shoes,Apparel,Supplier_24,West,1,34.33,34.33,1.28,6,6,Delivered,4.1
ORD104643,2024-04-19,2024-04-28,Phone Case,Accessories,Supplier_27,West,2,37.25,74.5,3.82,6,9,Delivered,3.9
ORD104644,2024-04-18,2024-04-24,Stainless Water Bottle,Home,Supplier_16,South,1,21.58,21.58,1.38,6,6,Delivered,4.1
ORD104645,2024-11-27,2024-04-12,Wireless Earbuds,Electronics,Supplier_06,North,3,73.88,221.64,5.06,6,6,Delivered,3.1
ORD104646,2024-06-17,2024-06-21,Gaming Mouse,Electronics,Supplier_20,North,3,259.98,779.94,16.37,6,4,Delivered,4.5
ORD104647,2025-03-23,2025-07-04,Smartwatch,Electronics,Supplier_05,East,2,280.75,561.5,12.63,6,6,Delivered,3.3
ORD104648,2025-01-05,2025-08-01,Backpack,Accessories,Supplier_20,South,2,19.22,38.44,3.36,5,6,Delivered,3.0
ORD104649,2024-02-19,2024-02-29,Travel Adapter,Accessories,Supplier_04,South,3,52.75,158.25,3.73,5,10,Delivered,2.8
ORD104650,2025-07-01,2025-06-07,Stainless Water Bottle,Home,Supplier_22,East,3,69.03,207.09,5.69,5,6,Delivered,4.3
ORD104651,2025-03-08,2025-03-16,Noise Cancelling Headphones,Electronics,Supplier_25,West,2,255.37,510.74,11.89,8,8,Delivered,4.4
ORD104652,2025-04-22,2025-04-24,Sunglasses,Accessories,Supplier_26,East,1,41.18,41.18,2.17,4,2,Delivered,4.2
ORD104653,2024-10-14,2024-10-21,Fitness Tracker,Electronics,Supplier_07,West,1,294.15,294.15,8.78,8,7,Delivered,3.9
ORD104654,2024-06-13,2024-06-14,Backpack,Accessories,Supplier_22,West,1,19.34,19.34,2.71,6,1,Delivered,4.8
ORD104655,2025-02-06,2025-07-02,Sunglasses,Accessories,Supplier_16,North,2,22.77,45.54,1.53,4,6,Delivered,4.1
ORD104656,2024-08-19,2024-08-26,Noise Cancelling Headphones,Electronics,Supplier_09,East,1,292.78,292.78,6.54,6,7,Delivered,3.2
ORD104657,2024-06-30,2024-08-07,Office Chair,Home,Supplier_11,North,3,126.5,379.5,8.78,5,38,Delivered,3.4
ORD104658,2024-04-18,2024-04-24,Office Chair,Home,Supplier_18,West,3,29.68,89.04,4.63,7,6,Delivered,4.1
ORD104659,2024-12-27,2025-01-01,Wireless Earbuds,Electronics,Supplier_25,West,2,46.12,92.24,4.47,8,5,Delivered,4.2
ORD104660,2025-06-06,2025-10-06,Phone Case,Accessories,Supplier_14,Central,2,43.84,87.68,3.31,5,6,Delivered,4.0
ORD104661,2024-12-31,2025-04-01,Running Shoes,Apparel,Supplier_13,North,4,40.73,162.92,4.1,4,6,Delivered,5.0
ORD104662,2025-07-24,2025-04-08,Fitness Tracker,Electronics,Supplier_11,East,3,115.48,346.44,9.68,6,6,Delivered,3.9
ORD104663,2025-02-27,2025-06-03,Gaming Mouse,Electronics,Supplier_15,North,3,111.14,333.42,8.13,6,6,Delivered,4.0
ORD104664,2025-10-16,2025-10-19,Fitness Tracker,Electronics,Supplier_02,East,1,57.06,57.06,3.61,6,3,Delivered,4.4
ORD104665,2024-06-28,2024-08-07,Phone Case,Accessories,Supplier_06,Central,1,6.23,6.23,1.73,5,40,Delivered,3.4
ORD104666,2024-02-26,2024-02-03,Office Chair,Home,Supplier_22,West,1,130.41,130.41,4.29,7,6,Delivered,3.7
ORD104667,2024-08-06,2024-08-08,Backpack,Accessories,Supplier_29,East,1,6.46,6.46,0.92,4,2,Delivered,3.5
ORD104668,2024-02-02,2024-07-02,Yoga Mat,Sports,Supplier_16,West,1,62.52,62.52,2.24,7,6,Delivered,3.1
ORD104669,2024-12-23,2024-12-28,Cookware Set,Home,Supplier_05,North,3,23.75,71.25,2.88,5,5,Delivered,4.2
ORD104670,2025-01-06,2025-01-13,Backpack,Accessories,Supplier_23,Central,4,36.64,146.56,4.61,5,7,Delivered,2.9
ORD104671,2025-08-19,2025-08-24,Gaming Mouse,Electronics,Supplier_16,East,2,164.98,329.96,9.41,6,5,Delivered,2.9
ORD104672,2024-01-04,2024-01-19,Running Shoes,Apparel,Supplier_19,North,3,73.1,219.3,4.93,4,15,Delivered,3.3
ORD104673,2025-04-28,2025-04-30,Sunglasses,Accessories,Supplier_22,North,1,55.5,55.5,1.68,4,2,Delivered,3.9
ORD104674,2024-08-12,2024-08-14,Office Chair,Home,Supplier_22,East,1,148.28,148.28,5.12,5,2,Delivered,3.7
ORD104675,2024-02-13,2024-02-20,Office Chair,Home,Supplier_19,West,1,63.83,63.83,2.16,7,7,Delivered,4.1
ORD104676,2024-05-24,2024-04-06,Sunglasses,Accessories,Supplier_16,West,3,54.85,164.55,4.1,6,6,Delivered,2.7
ORD104677,2024-08-20,2024-08-21,Office Chair,Home,Supplier_28,North,2,77.61,155.22,5.44,5,1,Delivered,4.4
ORD104678,2024-06-24,2024-07-07,Yoga Mat,Sports,Supplier_17,North,2,36.93,73.86,4.44,5,13,Delivered,3.1
ORD104679,2025-06-04,2025-06-06,Phone Case,Accessories,Supplier_13,South,4,23.35,93.4,3.23,5,2,Delivered,4.2
ORD104680,2024-05-21,2024-05-23,T-shirt,Apparel,Supplier_16,Central,1,25.32,25.32,2.25,5,2,Delivered,3.0
ORD104681,2025-01-16,2025-01-26,Electric Kettle,Home,Supplier_13,West,1,122.45,122.45,4.27,7,10,Delivered,2.7
ORD104682,2024-06-24,2024-06-29,Travel Adapter,Accessories,Supplier_22,North,1,42.92,42.92,2.0,4,5,Delivered,4.1
ORD104683,2024-05-11,2024-05-18,Desk Lamp,Home,Supplier_25,South,1,92.12,92.12,3.93,6,7,Delivered,3.1
ORD104684,2025-07-29,2025-05-08,Backpack,Accessories,Supplier_11,West,2,39.47,78.94,4.25,6,6,Delivered,4.0
ORD104685,2024-08-31,2024-05-09,Phone Case,Accessories,Supplier_01,Central,1,28.46,28.46,3.27,5,6,Delivered,4.4
ORD104686,2025-01-17,2025-01-23,Electric Kettle,Home,Supplier_02,West,1,134.74,134.74,4.6,7,6,Delivered,4.4
ORD104687,2025-05-02,2025-05-13,LED Monitor,Electronics,Supplier_27,Central,1,75.36,75.36,2.67,7,11,Delivered,4.1
ORD104688,2025-09-25,2025-03-10,Desk Lamp,Home,Supplier_12,West,3,12.23,36.69,1.27,7,6,Delivered,3.3
ORD104689,2024-02-19,2024-02-25,Electric Kettle,Home,Supplier_01,East,3,128.0,384.0,8.22,5,6,Delivered,4.2
ORD104690,2024-12-15,2024-12-19,Smartwatch,Electronics,Supplier_13,North,2,238.27,476.54,11.18,6,4,Delivered,4.3
ORD104691,2025-04-17,2025-04-24,Running Shoes,Apparel,Supplier_14,South,1,67.7,67.7,2.91,5,7,Delivered,3.5
ORD104692,2024-10-14,2024-10-20,Desk Lamp,Home,Supplier_12,West,1,112.0,112.0,4.63,7,6,Delivered,3.6
ORD104693,2024-11-27,2024-11-28,Cookware Set,Home,Supplier_12,South,1,126.66,126.66,4.08,6,1,Delivered,3.9
ORD104694,2024-11-29,2024-06-12,Phone Case,Accessories,Supplier_22,West,3,5.33,15.99,3.06,6,6,Delivered,2.8
ORD104695,2025-07-09,2025-07-13,Bluetooth Speaker,Electronics,Supplier_08,West,2,274.95,549.9,12.79,8,4,Delivered,2.9
ORD104696,2025-07-10,2025-07-18,Bluetooth Speaker,Electronics,Supplier_21,South,1,213.48,213.48,4.99,7,8,Delivered,3.6
ORD104697,2025-02-25,2025-03-03,Backpack,Accessories,Supplier_19,West,1,11.58,11.58,1.94,6,6,Delivered,4.1
ORD104698,2024-03-25,2024-03-31,Stainless Water Bottle,Home,Supplier_30,North,1,131.18,131.18,4.1,5,6,Delivered,2.5
ORD104699,2024-08-21,2024-08-26,Stainless Water Bottle,Home,Supplier_28,South,6,32.58,195.48,6.12,6,5,Delivered,3.6
ORD104700,2025-02-03,2025-08-02,Backpack,Accessories,Supplier_04,South,1,3.66,3.66,1.53,5,6,Delivered,4.6
ORD104701,2024-06-03,2024-10-06,Smartwatch,Electronics,Supplier_06,West,1,94.55,94.55,3.0,8,6,Delivered,5.0
ORD104702,2024-07-13,2024-07-17,Wireless Earbuds,Electronics,Supplier_18,East,2,254.22,508.44,10.7,6,4,Delivered,4.9
ORD104703,2024-09-16,2024-09-23,Smartwatch,Electronics,Supplier_02,South,1,147.15,147.15,4.17,7,7,Delivered,3.4
ORD104704,2024-08-23,2024-01-09,Fitness Tracker,Electronics,Supplier_22,North,3,209.51,628.53,14.22,6,6,Delivered,4.1
ORD104705,2024-05-03,2024-11-05,Cookware Set,Home,Supplier_19,East,1,10.53,10.53,0.94,5,6,Delivered,3.2
ORD104706,2024-07-15,2024-07-21,Noise Cancelling Headphones,Electronics,Supplier_29,North,4,160.36,641.44,15.5,6,6,Delivered,5.0
ORD104707,2025-03-15,2025-03-20,Cookware Set,Home,Supplier_09,North,3,134.88,404.64,10.05,5,5,Delivered,5.0
ORD104708,2024-01-03,2024-11-01,Wireless Earbuds,Electronics,Supplier_23,South,2,162.72,325.44,7.95,7,6,Delivered,3.2
ORD104709,2025-01-12,2025-01-18,Sunglasses,Accessories,Supplier_19,Central,1,28.57,28.57,1.67,5,6,Delivered,3.9
ORD104710,2024-07-20,2024-07-26,Wireless Earbuds,Electronics,Supplier_11,East,3,61.92,185.76,4.54,6,6,Delivered,4.3
ORD104711,2025-05-05,2025-09-05,Gaming Mouse,Electronics,Supplier_19,East,2,114.4,228.8,5.94,6,6,Delivered,5.0
ORD104712,2025-06-03,2025-10-06,Gaming Mouse,Electronics,Supplier_11,West,1,33.46,33.46,2.24,8,6,Delivered,5.0
ORD104713,2025-04-11,2025-04-15,Electric Kettle,Home,Supplier_04,South,2,112.25,224.5,6.98,6,4,Delivered,3.5
ORD104714,2024-04-01,2024-02-04,Sunglasses,Accessories,Supplier_04,North,2,41.42,82.84,2.71,4,6,Delivered,4.3
ORD104715,2025-02-15,2025-02-19,Coffee Maker,Home,Supplier_11,East,2,139.53,279.06,7.82,5,4,Delivered,4.0
ORD104716,2025-03-07,2025-11-03,Sunglasses,Accessories,Supplier_17,East,4,56.45,225.8,7.3,4,6,Delivered,4.2
ORD104717,2024-05-09,2024-05-16,Smartwatch,Electronics,Supplier_06,North,1,203.69,203.69,5.06,6,7,Delivered,3.5
ORD104718,2024-09-14,2024-09-19,Travel Adapter,Accessories,Supplier_10,East,1,36.11,36.11,2.04,4,5,Delivered,3.5
ORD104719,2024-11-10,2024-11-17,Desk Lamp,Home,Supplier_14,West,1,100.15,100.15,2.59,7,7,Delivered,4.3
ORD104720,2025-02-28,2025-09-03,Coffee Maker,Home,Supplier_16,North,1,35.94,35.94,1.92,5,6,Delivered,2.4
ORD104721,2024-12-11,2024-12-18,Stainless Water Bottle,Home,Supplier_27,East,5,146.38,731.9,15.88,5,7,Delivered,3.4
ORD104722,2025-08-22,2025-08-26,Office Chair,Home,Supplier_07,South,1,27.58,27.58,1.41,6,4,Delivered,5.0
ORD104723,2024-02-12,2024-02-13,Backpack,Accessories,Supplier_09,West,1,8.04,8.04,2.49,6,1,Delivered,3.4
ORD104724,2025-09-20,2025-09-21,Phone Case,Accessories,Supplier_10,North,1,4.9,4.9,2.79,4,1,Delivered,5.0
ORD104725,2025-05-23,2025-05-29,Electric Kettle,Home,Supplier_13,South,2,70.5,141.0,3.69,6,6,Delivered,4.6
ORD104726,2024-11-28,2024-06-12,Bluetooth Speaker,Electronics,Supplier_20,West,4,109.55,438.2,10.29,8,6,Delivered,4.2
ORD104727,2025-08-06,2025-12-08,Stainless Water Bottle,Home,Supplier_23,West,1,107.9,107.9,5.14,7,6,Delivered,5.0
ORD104728,2025-01-16,2025-01-20,Electric Kettle,Home,Supplier_04,South,3,96.07,288.21,6.87,6,4,Delivered,4.5
ORD104729,2025-02-21,2025-02-27,Electric Kettle,Home,Supplier_11,North,2,19.34,38.68,2.27,5,6,Delivered,2.8
ORD104730,2025-08-16,2025-08-22,T-shirt,Apparel,Supplier_03,West,1,12.28,12.28,1.63,6,6,Delivered,3.7
ORD104731,2024-04-13,2024-04-15,Electric Kettle,Home,Supplier_26,Central,2,149.55,299.1,6.65,6,2,Delivered,4.1
ORD104732,2025-04-12,2025-04-14,Noise Cancelling Headphones,Electronics,Supplier_16,East,1,237.45,237.45,5.61,6,2,Delivered,4.5
ORD104733,2024-06-18,2024-06-22,Cookware Set,Home,Supplier_07,North,3,39.27,117.81,2.94,5,4,Delivered,4.2
ORD104734,2025-02-01,2025-09-02,Desk Lamp,Home,Supplier_26,West,2,100.62,201.24,6.72,7,6,Delivered,4.0
ORD104735,2024-03-18,2024-03-23,Stainless Water Bottle,Home,Supplier_21,North,3,58.17,174.51,6.46,5,5,Delivered,5.0
ORD104736,2025-07-06,2025-07-07,Backpack,Accessories,Supplier_17,East,2,25.06,50.12,1.75,4,1,Delivered,4.1
ORD104737,2025-09-26,2025-09-29,Backpack,Accessories,Supplier_14,East,2,53.88,107.76,5.0,4,3,Delivered,4.1
ORD104738,2024-12-01,2024-05-12,Office Chair,Home,Supplier_11,East,1,128.07,128.07,5.23,5,6,Delivered,4.0
ORD104739,2025-05-12,2025-05-17,Coffee Maker,Home,Supplier_14,Central,1,91.89,91.89,3.31,6,5,Delivered,5.0
ORD104740,2024-10-22,2024-10-30,Gaming Mouse,Electronics,Supplier_09,East,1,125.74,125.74,5.27,6,8,Delivered,3.4
ORD104741,2025-04-30,2025-06-05,Travel Adapter,Accessories,Supplier_17,North,2,8.98,17.96,1.84,4,36,Delivered,3.7
ORD104742,2024-05-13,2024-05-18,Fitness Tracker,Electronics,Supplier_22,East,2,195.26,390.52,9.24,6,5,Delivered,5.0
ORD104743,2025-09-26,2025-09-30,Office Chair,Home,Supplier_06,North,1,115.72,115.72,3.59,5,4,Delivered,4.7
ORD104744,2024-10-01,2024-10-16,Wireless Earbuds,Electronics,Supplier_21,South,1,231.3,231.3,5.29,7,15,Delivered,3.3
ORD104745,2025-08-14,2025-08-23,Noise Cancelling Headphones,Electronics,Supplier_28,West,2,82.31,164.62,6.08,8,9,Delivered,3.0
ORD104746,2025-03-18,2025-03-25,Yoga Mat,Sports,Supplier_19,West,1,116.89,116.89,3.07,7,7,Delivered,2.9
ORD104747,2024-11-26,2024-11-30,Sunglasses,Accessories,Supplier_07,West,1,51.55,51.55,4.01,6,4,Delivered,4.7
ORD104748,2024-09-09,2024-09-19,Fitness Tracker,Electronics,Supplier_09,South,2,213.72,427.44,10.22,7,10,Delivered,3.9
ORD104749,2024-09-11,2024-09-15,Office Chair,Home,Supplier_26,East,4,42.58,170.32,5.18,5,4,Delivered,3.1
ORD104750,2024-11-14,2024-11-17,Travel Adapter,Accessories,Supplier_28,North,1,21.87,21.87,2.92,4,3,Delivered,4.6
ORD104751,2024-09-28,2024-07-10,Cookware Set,Home,Supplier_30,West,2,18.4,36.8,1.88,7,6,Delivered,2.7
ORD104752,2024-03-03,2024-04-03,Electric Kettle,Home,Supplier_24,North,2,126.41,252.82,6.69,5,31,Delivered,3.9
ORD104753,2024-11-22,2024-11-24,Phone Case,Accessories,Supplier_17,North,5,7.52,37.6,2.08,4,2,Delivered,3.6
ORD104754,2025-03-21,2025-03-26,Coffee Maker,Home,Supplier_12,South,1,67.78,67.78,2.39,6,5,Delivered,4.7
ORD104755,2024-06-27,2024-04-07,Fitness Tracker,Electronics,Supplier_05,South,3,140.89,422.67,10.59,7,6,Delivered,4.2
ORD104756,2024-10-27,2024-02-11,Bluetooth Speaker,Electronics,Supplier_05,South,3,158.61,475.83,10.65,7,6,Delivered,2.9
ORD104757,2024-07-19,2024-07-23,Backpack,Accessories,Supplier_28,North,5,26.93,134.65,4.54,4,4,Delivered,4.7
ORD104758,2024-09-11,2024-09-14,Cookware Set,Home,Supplier_14,East,3,59.1,177.3,5.89,5,3,Delivered,4.2
ORD104759,2025-01-14,2025-01-20,Smartwatch,Electronics,Supplier_28,South,1,115.26,115.26,4.42,7,6,Delivered,3.4
ORD104760,2025-10-16,2025-10-22,Stainless Water Bottle,Home,Supplier_21,West,3,43.89,131.67,4.5,7,6,Delivered,5.0
ORD104761,2024-09-13,2024-09-19,Coffee Maker,Home,Supplier_28,West,3,37.47,112.41,4.25,7,6,Delivered,4.3
ORD104762,2024-08-16,2024-08-21,Cookware Set,Home,Supplier_09,East,1,87.21,87.21,2.39,5,5,Delivered,2.8
ORD104763,2024-09-23,2024-09-26,Backpack,Accessories,Supplier_21,East,1,19.8,19.8,1.07,4,3,Delivered,4.0
ORD104764,2024-12-23,2024-12-30,Yoga Mat,Sports,Supplier_09,South,2,111.6,223.2,6.31,6,7,Delivered,3.7
ORD104765,2025-08-24,2025-08-30,Travel Adapter,Accessories,Supplier_08,South,3,16.97,50.91,2.54,5,6,Delivered,3.7
ORD104766,2025-03-22,2025-03-31,Gaming Mouse,Electronics,Supplier_08,East,2,236.75,473.5,12.19,6,9,Delivered,3.4
ORD104767,2025-10-23,2025-10-25,Running Shoes,Apparel,Supplier_05,East,2,41.54,83.08,2.96,4,2,Delivered,3.8
ORD104768,2025-10-02,2025-08-10,Coffee Maker,Home,Supplier_01,North,5,94.7,473.5,11.44,5,6,Delivered,3.7
ORD104769,2024-07-27,2024-01-08,Bluetooth Speaker,Electronics,Supplier_26,Central,3,122.63,367.89,9.22,7,6,Delivered,3.7
ORD104770,2025-01-03,2025-07-01,Backpack,Accessories,Supplier_15,East,4,50.77,203.08,5.7,4,6,Delivered,4.1
ORD104771,2025-10-25,2025-10-29,Sunglasses,Accessories,Supplier_18,North,2,25.14,50.28,2.31,4,4,Delivered,3.7
ORD104772,2025-06-03,2025-08-06,Cookware Set,Home,Supplier_14,Central,1,41.98,41.98,3.08,6,6,Delivered,5.0
ORD104773,2024-12-23,2024-12-24,Phone Case,Accessories,Supplier_07,East,1,49.98,49.98,2.62,4,1,Delivered,4.0
ORD104774,2024-03-21,2024-03-27,Yoga Mat,Sports,Supplier_09,West,1,97.12,97.12,2.54,7,6,Delivered,4.1
ORD104775,2024-10-08,2024-10-14,LED Monitor,Electronics,Supplier_01,East,1,208.39,208.39,4.7,6,6,Delivered,3.4
ORD104776,2024-06-30,2024-04-07,T-shirt,Apparel,Supplier_26,East,1,74.8,74.8,2.36,4,6,Delivered,4.5
ORD104777,2025-04-01,2025-07-04,T-shirt,Apparel,Supplier_22,East,1,51.32,51.32,1.66,4,6,Delivered,3.4
ORD104778,2025-05-08,2025-05-17,Office Chair,Home,Supplier_06,West,2,84.35,168.7,4.26,7,9,Delivered,3.0
ORD104779,2025-02-02,2025-04-02,Phone Case,Accessories,Supplier_24,East,2,26.0,52.0,2.4,4,59,Delivered,3.7
ORD104780,2025-01-14,2025-01-15,Sunglasses,Accessories,Supplier_26,South,2,7.44,14.88,2.15,5,1,Delivered,4.7
ORD104781,2024-05-24,2024-01-06,Wireless Earbuds,Electronics,Supplier_02,West,1,96.26,96.26,4.32,8,6,Delivered,5.0
ORD104782,2025-04-02,2025-12-04,Stainless Water Bottle,Home,Supplier_11,South,2,32.57,65.14,4.17,6,6,Delivered,4.6
ORD104783,2025-07-13,2025-07-14,Travel Adapter,Accessories,Supplier_10,North,3,38.78,116.34,4.38,4,1,Delivered,4.3
ORD104784,2024-02-14,2024-02-20,Stainless Water Bottle,Home,Supplier_29,West,1,85.74,85.74,2.68,7,6,Delivered,3.9
ORD104785,2025-09-18,2025-09-24,Cookware Set,Home,Supplier_29,South,1,146.98,146.98,4.6,6,6,Delivered,5.0
ORD104786,2025-05-03,2025-09-05,Desk Lamp,Home,Supplier_22,East,2,65.32,130.64,5.34,5,6,Delivered,3.6
ORD104787,2024-12-25,2025-03-01,Stainless Water Bottle,Home,Supplier_13,East,1,11.88,11.88,2.04,5,6,Delivered,3.3
ORD104788,2025-03-10,2025-03-19,LED Monitor,Electronics,Supplier_08,West,3,157.13,471.39,11.56,8,9,Delivered,3.7
ORD104789,2025-02-15,2025-02-18,Running Shoes,Apparel,Supplier_19,South,2,19.73,39.46,2.02,5,3,Delivered,4.2
ORD104790,2024-03-06,2024-12-03,Noise Cancelling Headphones,Electronics,Supplier_30,East,1,31.88,31.88,2.01,6,6,Delivered,4.1
ORD104791,2024-06-03,2024-05-06,Running Shoes,Apparel,Supplier_17,East,1,19.93,19.93,1.59,4,6,Delivered,4.0
ORD104792,2024-12-03,2024-11-12,Electric Kettle,Home,Supplier_25,North,1,31.75,31.75,3.34,5,6,Delivered,3.1
ORD104793,2024-08-13,2024-08-21,Noise Cancelling Headphones,Electronics,Supplier_09,West,2,129.06,258.12,5.7,8,8,Delivered,2.7
ORD104794,2024-11-15,2024-11-22,Sunglasses,Accessories,Supplier_29,West,1,53.43,53.43,1.91,6,7,Delivered,4.7
ORD104795,2025-02-19,2025-02-25,Stainless Water Bottle,Home,Supplier_08,North,1,19.89,19.89,2.36,5,6,Delivered,2.7
ORD104796,2025-04-07,2025-10-04,Travel Adapter,Accessories,Supplier_04,West,2,17.9,35.8,3.48,6,6,Delivered,4.5
ORD104797,2025-01-06,2025-11-01,Smartwatch,Electronics,Supplier_11,East,7,171.88,1203.16,25.62,6,6,Delivered,3.7
